formulation,runtime_seconds,incumbent,best_bound,relative_gap,gap_percent,node_count,solution_count,event,bound_gap_to_best_known_percent,incumbent_gap_to_best_known_percent
network_mir,93.379148,35775.00000000001,35279.85032095771,0.013840661887974759,1.384066188797476,4205.0,19,bound,1.3840661887974557,2.0338106538597975e-14
network_mir,94.6604,35775.00000000001,35280.5232647833,0.013821851438622043,1.3821851438622044,4280.0,19,bound,1.3821851438621842,2.0338106538597975e-14
network_mir,95.230993,35775.00000000001,35280.62832938773,0.013818914622285938,1.3818914622285938,4311.0,19,bound,1.3818914622285738,2.0338106538597975e-14
network_mir,95.961095,35775.00000000001,35281.53139679465,0.013793671647948503,1.3793671647948502,4333.0,19,bound,1.3793671647948302,2.0338106538597975e-14
network_mir,96.561901,35775.00000000001,35282.14110694244,0.013776628736759305,1.3776628736759307,4386.0,19,bound,1.3776628736759104,2.0338106538597975e-14
network_mir,97.230415,35775.00000000001,35282.39421294063,0.013769553796209068,1.3769553796209069,4440.0,19,bound,1.3769553796208867,2.0338106538597975e-14
network_mir,98.145496,35775.00000000001,35282.61455173398,0.013763394780322135,1.3763394780322136,4489.0,19,bound,1.3763394780321934,2.0338106538597975e-14
network_mir,99.198391,35775.00000000001,35282.623391236666,0.013763147694293253,1.3763147694293254,4531.0,19,bound,1.3763147694293052,2.0338106538597975e-14
network_mir,99.853885,35775.00000000001,35283.40341027887,0.013741344227005878,1.3741344227005878,4573.0,19,bound,1.3741344227005678,2.0338106538597975e-14
network_mir,100.628801,35775.00000000001,35284.39477400998,0.01371363315136336,1.371363315136336,4599.0,19,bound,1.371363315136316,2.0338106538597975e-14
network_mir,101.981902,35775.00000000001,35285.09310195441,0.013694113152916826,1.3694113152916825,4674.0,19,bound,1.3694113152916625,2.0338106538597975e-14
network_mir,102.449802,35775.00000000001,35285.35446419862,0.01368680742980809,1.368680742980809,4711.0,19,bound,1.368680742980789,2.0338106538597975e-14
network_mir,103.08037,35775.00000000001,35285.56310795845,0.01368097531912112,1.368097531912112,4748.0,19,bound,1.368097531912092,2.0338106538597975e-14
network_mir,103.53782,35775.00000000001,35285.745315445274,0.013675882167847184,1.3675882167847184,4787.0,19,bound,1.3675882167846982,2.0338106538597975e-14
network_mir,104.549279,35775.00000000001,35285.82180378255,0.013673744129069383,1.3673744129069383,4842.0,19,bound,1.3673744129069183,2.0338106538597975e-14
network_mir,105.167809,35775.00000000001,35285.87973920727,0.013672124690223358,1.367212469022336,4881.0,19,bound,1.3672124690223157,2.0338106538597975e-14
network_mir,106.777523,35775.00000000001,35286.267904539,0.013661274506247491,1.3661274506247492,4920.0,19,bound,1.366127450624729,2.0338106538597975e-14
network_mir,107.117138,35775.00000000001,35287.573019105024,0.013624793316421604,1.3624793316421604,4934.0,19,bound,1.3624793316421404,2.0338106538597975e-14
network_mir,108.026295,35775.00000000001,35288.025957085265,0.013612132576233185,1.3612132576233185,4986.0,19,bound,1.3612132576232985,2.0338106538597975e-14
network_mir,108.653906,35775.00000000001,35288.04668221477,0.013611553257448925,1.3611553257448925,5024.0,19,bound,1.3611553257448725,2.0338106538597975e-14
network_mir,111.698272,35775.00000000001,35288.266755437995,0.013605401664906,1.3605401664906,5101.0,19,bound,1.36054016649058,2.0338106538597975e-14
network_mir,112.733229,35775.00000000001,35288.273922564396,0.013605201325943,1.3605201325943002,5161.0,19,bound,1.36052013259428,2.0338106538597975e-14
network_mir,113.875923,35775.00000000001,35288.5080688866,0.013598656355371268,1.3598656355371268,5214.0,19,bound,1.3598656355371066,2.0338106538597975e-14
network_mir,114.54879,35775.00000000001,35288.901676210095,0.01358765405422537,1.358765405422537,5253.0,19,bound,1.358765405422517,2.0338106538597975e-14
network_mir,115.302872,35775.00000000001,35289.0601179175,0.013583225215443969,1.3583225215443968,5310.0,19,bound,1.3583225215443768,2.0338106538597975e-14
network_mir,116.235264,35775.00000000001,35289.497082171074,0.013571010980543205,1.3571010980543206,5346.0,19,bound,1.3571010980543006,2.0338106538597975e-14
network_mir,117.089378,35775.00000000001,35290.63787474826,0.013539122997952416,1.3539122997952415,5386.0,19,bound,1.3539122997952215,2.0338106538597975e-14
network_mir,117.805371,35775.00000000001,35290.69648937713,0.013537484573665352,1.3537484573665353,5417.0,19,bound,1.3537484573665153,2.0338106538597975e-14
network_mir,118.635069,35775.00000000001,35290.77451714222,0.013535303504061104,1.3535303504061105,5451.0,19,bound,1.3535303504060905,2.0338106538597975e-14
network_mir,119.16212,35775.00000000001,35291.11753732455,0.013525715239006501,1.3525715239006502,5470.0,19,bound,1.35257152390063,2.0338106538597975e-14
network_mir,119.935816,35775.00000000001,35291.94943396585,0.013502461664127424,1.3502461664127423,5515.0,19,bound,1.3502461664127223,2.0338106538597975e-14
network_mir,120.557043,35775.00000000001,35292.6482409669,0.013482928274859824,1.3482928274859824,5549.0,19,bound,1.3482928274859622,2.0338106538597975e-14
network_mir,121.303624,35775.00000000001,35293.85912274028,0.013449081125359266,1.3449081125359266,5593.0,19,bound,1.3449081125359066,2.0338106538597975e-14
network_mir,122.082828,35775.00000000001,35295.415134052266,0.013405586749063352,1.3405586749063352,5638.0,19,bound,1.340558674906315,2.0338106538597975e-14
network_mir,122.988997,35775.00000000001,35295.50666821498,0.0134030281421392,1.3403028142139202,5695.0,19,bound,1.3403028142139,2.0338106538597975e-14
network_mir,123.743338,35775.00000000001,35296.39599489814,0.013378169255118501,1.3378169255118502,5740.0,19,bound,1.33781692551183,2.0338106538597975e-14
network_mir,124.771669,35775.00000000001,35296.65868874366,0.013370826310450041,1.3370826310450041,5798.0,19,bound,1.337082631044984,2.0338106538597975e-14
network_mir,126.205415,35775.00000000001,35296.728820628356,0.01336886595029075,1.336886595029075,5853.0,19,bound,1.336886595029055,2.0338106538597975e-14
network_mir,126.995217,35775.00000000001,35297.15738423452,0.013356886534325374,1.3356886534325374,5904.0,19,bound,1.3356886534325172,2.0338106538597975e-14
network_mir,129.311072,35775.00000000001,35298.27186991749,0.013325733894689579,1.332573389468958,5956.0,19,bound,1.3325733894689378,2.0338106538597975e-14
network_mir,130.352991,35775.00000000001,35298.924219336215,0.013307499110099008,1.3307499110099008,6013.0,19,bound,1.3307499110098808,2.0338106538597975e-14
network_mir,130.730679,35775.00000000001,35299.42252690566,0.013293570177340177,1.3293570177340177,6029.0,19,bound,1.3293570177339975,2.0338106538597975e-14
network_mir,131.511577,35775.00000000001,35300.166365659876,0.013272778038857623,1.3272778038857622,6077.0,19,bound,1.3272778038857422,2.0338106538597975e-14
network_mir,133.212689,35775.00000000001,35300.42906339625,0.013265434985429918,1.3265434985429918,6174.0,19,bound,1.3265434985429716,2.0338106538597975e-14
network_mir,134.444682,35775.00000000001,35300.881353205805,0.013252792363220193,1.3252792363220194,6230.0,19,bound,1.3252792363219992,2.0338106538597975e-14
network_mir,135.005563,35775.00000000001,35301.44680696766,0.013236986527808485,1.3236986527808485,6255.0,19,bound,1.3236986527808283,2.0338106538597975e-14
network_mir,135.834366,35775.00000000001,35302.0132210196,0.01322115384990649,1.322115384990649,6297.0,19,bound,1.3221153849906289,2.0338106538597975e-14
network_mir,136.528735,35775.00000000001,35302.28737936865,0.013213490443923271,1.321349044392327,6328.0,19,bound,1.321349044392307,2.0338106538597975e-14
network_mir,137.144618,35775.00000000001,35302.51461539557,0.013207138633247663,1.3207138633247664,6356.0,19,bound,1.3207138633247462,2.0338106538597975e-14
